"personID","Label","MovementLeft","HighjumpLeft","BothPositiveLeft","MovementHighLeft","MengeAnVorzeichenwechselLeft","MovementRight","HighjumpRight","BothPositiveRight","MovementHighRight","MengeAnVorzeichenwechselRight","AvgAccX","AvgAccY","AvgAccZ","AvgGyroX","AvgGyroY","AvgGyroZ","AvgMagX","AvgMagY","AvgMagZ"
"1","jumping","11.59382794248873","12","55","0","77","13.765491008202194","18","41","1","67","0.006473750100772102","-0.0011625767364415922","-0.0028910412768380477","0.007995998180895648","-0.023071476486720595","0.0026482793283808983","-0.22854336685098506","-0.06748209988890216","-0.025661116887001824"
"1","jumping","12.99826904582625","16","61","1","77","15.14276537533355","19","51","1","65","-0.002251177739272178","0.0022223941831469403","-0.0020630427738122857","0.0003132983533279703","-0.01156271788903972","0.003843145763006409","-0.2452631109883499","-0.07100720098696493","-0.024024026504388844"
"1","jumping","11.896153490058902","19","61","0","79","11.888915572719405","18","59","0","53","-0.0008533770046958483","0.0011491548769687599","-0.002897157397214932","-0.0001932719885038724","-0.013960778562564467","0.0024083158729455863","-0.24261203518791014","-0.05717720928021876","-0.021876301468849134"
"1","jumping","11.137135707036048","12","75","0","40","13.239304301930266","16","48","1","65","0.005989634411216588","-0.003140252759518368","0.0001744980158007324","0.0083864836419268","-0.026395737376643094","0.005499090959684691","-0.2508501423397515","-0.04577721668865633","-0.021048734694889493"
"1","jumping","10.831659048316078","17","53","0","45","12.585004807000399","23","52","0","58","0.0005436596749704896","0.0009947501574313492","-0.0038547119774077557","0.0015543291840736636","-0.019273997585969226","0.0063076324717644214","-0.25302262907573786","-0.0619674447000098","-0.022919732488611386"
"1","jumping","10.701049526864008","14","59","0","46","13.002461008010842","18","47","0","55","0.0016380239684090508","-0.002443118817290081","-0.004385356712607219","2.0269338548225548e-05","-0.014399141552402172","0.001120278464523198","-0.25407465566618403","-0.0562654272880069","-0.014002290278680402"
"1","jumping","11.998948448100474","16","66","1","51","12.659095291878936","14","56","0","69","0.0012046082652462258","-0.00046922601075840436","-0.005846495772348549","0.0007559332644613581","-0.017491231566969134","0.0032139266803857896","-0.24728769653930371","-0.06488898666820236","-0.015020160147592"
"1","jumping","11.104115947595533","17","72","0","80","12.80967710619918","17","39","1","62","0.006589623597413565","-0.004636941587442377","-0.002744020931687901","0.0021329540165258773","-0.009614217963613924","-0.0027970630841952057","-0.25924027452277937","-0.059881547217902106","-0.011941839249241967"
"1","jumping","12.672673117596434","14","66","0","78","13.73620534898396","19","49","0","58","-0.0036790457425983553","0.0015369024764735665","-0.003910619014444048","0.0001076300074001687","-0.005311213456427941","0.005563735372853135","-0.24622786807775554","-0.05628074133311229","-0.012084877095945811"
"1","jumping","13.40492597734221","18","65","0","48","14.579520193909413","19","50","0","65","-0.0041184391673600535","0.0031823001962513445","-0.0059074932429255995","-0.00038002538560159507","-0.008383491757973073","0.005323243827545711","-0.23213434520860582","-0.05655620944770438","-0.02363008406186724"
"1","jumping","13.490289405811318","18","45","0","52","12.852101568022785","16","55","0","62","-0.0027577899336228445","0.0005745634963576715","0.000500829336779562","-0.0044166003153083815","-0.00020272184970765396","-0.0022975784037410777","-0.25815614880551385","-0.08776162121692539","-0.0378107045168981"
"1","jumping","14.175047092572312","21","58","0","79","14.651153922503097","15","51","0","68","-0.0039446884824018156","0.004388215832632372","0.0011086263580553177","-0.0029596147368147405","-0.007384808146965587","0.0038627200353984156","-0.26283894329620044","-0.09031734642605682","-0.03901619715548061"
"1","jumping","13.364464614930174","19","50","0","42","14.122970891523495","17","58","0","53","-0.0013191863021684356","0.0007421900913360919","-0.005478366225816038","-0.0002984804945298856","-0.0030391091349548705","-0.004636641826365779","-0.2385414646681229","-0.08269172769225498","-0.03925546521715156"
"1","jumping","11.323689624219082","20","54","0","80","13.147815227492911","13","65","0","53","-0.002128073392413395","0.004608431734381197","-0.0017888494872754037","0.0003293939862310803","-0.007611480183007388","0.0030011967419949857","-0.22139083433532816","-0.07830000045448442","-0.03792988093122216"
"1","jumping","10.834525119545807","15","46","0","46","12.663583481915309","14","52","1","80","-0.004926594900039569","-0.001033407116209709","-0.001563678347931357","-0.0019695877455341627","-0.0014001582506313558","-0.004146230778328237","-0.24508110448107176","-0.07575580035717594","-0.03211985095500827"
"1","jumping","10.649045321923984","18","53","0","83","10.922200359760714","21","45","0","48","0.0052293277568843805","0.0014391471607640629","0.002931069471138014","-0.00048162319552990805","-0.01723400478608473","0.0036840975191705333","-0.23177835697575422","-0.06490337194971764","-0.028381058683144198"
"1","jumping","12.904358588105257","15","58","0","78","14.040767170886587","15","49","1","49","-0.005699800329439357","0.0006024142107437981","-0.0016751358768698672","-0.003442559973676254","-0.010548036523197357","-0.0005146644814508003","-0.21282348822298483","-0.06172808226998392","-0.033581085849671885"
"1","jumping","10.981707789997103","13","53","0","48","14.05421502672181","13","48","0","54","-0.0019573695299784444","0.0020205698118323408","-0.0021760224762078276","0.0025938865614461887","-0.012159306533781972","0.003588792829309506","-0.21814715069704524","-0.05826728221933984","-0.025126228558971366"
"1","jumping","10.838226657244663","17","45","0","45","11.831862730494697","14","57","0","53","-0.0015708068878192004","0.001186238501106522","-0.00313006538422629","0.0018743355979289526","-0.010470004508695148","0.0013644229550305402","-0.209807953586783","-0.06175859954181173","-0.02317920105057095"
"1","jumping","11.628001001601694","14","49","1","46","12.767516820953494","15","46","0","52","-0.001505788044868106","0.002506667745926914","-0.0028917279318784687","-0.0034245569412667573","-0.005927878991505738","0.0024946906018993467","-0.25075495951230775","-0.056094534787423586","-0.016643260539713857"
"1","jumping","10.348639031555281","16","57","0","76","11.020865997189594","11","65","0","75","-0.0009948173599602487","0.0024273194583153703","-0.0005906675857422876","0.001594120010117938","-0.014873342729661263","4.2225703759395604e-05","-0.24770019260999335","-0.07594666655201282","-0.017294121966488673"
"1","jumping","11.53043127874856","17","56","0","79","11.583358992417999","13","60","0","54","-0.003124970059786916","0.0030282313148264363","-0.002422945347033255","-0.0012866347452896519","-0.009793621425499343","0.0022446924681404803","-0.2510280250008758","-0.07705479761048283","-0.010867813297003776"
"1","jumping","10.475734764379615","14","58","0","45","13.88670682222622","13","54","1","81","-0.000709571888123741","0.001977676017998603","-0.00189655560956803","-0.0015472849506412152","-0.019760596999292394","0.002132332611067828","-0.25144910312977764","-0.06632083933142423","-0.011136041946467121"
"1","jumping","11.00877683228485","14","47","0","72","14.464924391137385","13","51","1","48","-0.0036477950918625563","0.0005504817473138037","-0.00507967061677437","0.0009613320405013196","-0.0052899935274189","-0.0010931189836078355","-0.2645662775581703","-0.06961581286470384","-0.011454216169459592"
"1","jumping","12.800896869366598","17","54","0","45","14.328141586713114","13","50","1","49","0.0002942933959935392","0.003391472163672529","-0.014587166277196051","-0.00015520833524097744","-0.006380785568887664","0.001785556183723917","-0.23568397364938626","-0.0708467992932974","-0.006525359472825638"
"1","jumping","11.859815402361223","17","58","0","54","17.519411379180404","18","55","3","51","-0.0019991573910343057","9.256554606908462e-05","-0.009511766863501248","0.0006829992058069518","-0.0020696955469308516","-0.001221367162255571","-0.258503777890756","-0.06818447207686974","-0.005771795826136863"
"1","jumping","11.370949077037446","16","55","0","81","15.027881170012318","14","47","2","48","0.0012910202990622476","0.003439999005109747","-0.008189342613406102","-0.0006322049348775309","-0.010019677905538576","-0.0005861798874773443","-0.24406975907565726","-0.0743098632051924","-0.008122179602436101"
"1","jumping","10.477837381671728","9","56","0","73","15.146755571428114","11","46","1","56","0.002761425506474871","0.003123326724545048","-0.006451087852701757","0.0013564722032957948","-0.018868219814195668","0.002628057563443482","-0.21674560028123224","-0.06458669522787949","-0.002574298513462768"
"1","jumping","11.892404825217966","18","56","0","78","15.739152880922827","17","42","2","53","-0.005711810537800775","-0.003950341527745482","-0.0005254169348529016","0.002153640424618905","-0.011310668288344816","-0.008539056099416062","-0.22022947009415342","-0.07901022491644115","-0.011981128895434387"
"1","jumping","13.200843957670001","17","47","1","73","14.196963303110913","15","42","1","71","-0.0038568043363382183","-0.0007624145111169371","-0.0077235040042196315","-0.0038571688588703995","-0.007150086016949369","0.0002773567485635128","-0.24659098944990024","-0.07700668132403524","-0.01320649516536882"
"1","jumping","12.32701383998199","15","47","0","40","14.24900474856826","15","46","2","68","0.0014225633337353863","-0.0003519966964289664","-0.007556137951263274","0.0016604834953061537","-0.012448415860715165","0.004072356182571544","-0.24382177102991695","-0.07808897059102318","-0.013321422283515677"
"1","jumping","13.985756629689778","19","60","1","44","14.83741518311601","18","47","1","51","-0.001210472869266938","0.002167907015025184","-0.0050865840070977286","-0.003765538588094906","-0.006615293259487757","0.0021943307503550736","-0.256000380364746","-0.07297210590319524","-0.007471318175661277"
"1","jumping","12.76582477500163","15","56","0","80","15.27695290118701","12","43","3","54","-0.005512040969799074","-0.0015249312269486935","-0.004840227924076961","-0.0022677512964775874","0.003978157495352398","-0.0029809286397599866","-0.2712461281403511","-0.06950950637309528","-0.008048241848952541"
"1","jumping","11.453517542331777","15","49","0","72","12.998775115323555","15","45","1","52","-0.0016856045686505956","-0.0029989903496684743","-0.0047983706323113115","0.002566810961911501","-0.012275713630583933","0.0021888197830683513","-0.27470558924225325","-0.07235414038354632","-0.010424056028527726"
"1","jumping","11.42153147636779","15","50","0","47","13.63432565606762","15","46","0","44","-0.0012424829533799334","-0.0008286589215850746","-0.006203796788720029","-0.000924226528476434","-0.009012019430574598","0.001165621387016671","-0.24447400745403916","-0.06657414904649962","-0.014117936508487994"
"1","jumping","10.402389552129785","13","58","0","75","13.98604331042885","13","48","0","56","0.003851258271465679","-0.0029298234869972843","-0.0037609821600187244","0.005996558657500212","-0.01410946070613223","-0.004080761224734619","-0.29640638225700194","-0.07202416017869284","-0.011693680352492542"
"1","jumping","11.904374920709703","16","51","0","83","12.551495064732816","14","50","0","58","-0.0021829404223670883","0.004488560421548991","-0.0028687591886002273","-0.0010414393667078192","-0.01284975741706746","0.007499490541475101","-0.25112019853518014","-0.08421460974144095","-0.01497211041389577"
"1","jumping","9.376062485912211","13","53","0","84","10.840839114798653","14","60","0","71","0.004872001855518222","-0.00044204069874414137","-0.005377817358822631","0.0018918788211297628","-0.014405076929098738","0.0018142225328478957","-0.25535628017763007","-0.06426715305928321","-0.0149934222685692"
"1","jumping","10.145782180742765","13","47","0","39","11.560525108828227","11","55","0","67","-0.0016988561592346037","-4.514482418213431e-05","-0.0011383731212615265","-0.0005558115243624532","-0.013844212550838049","-1.6425277661966108e-05","-0.23473169955374357","-0.07849617010050358","-0.01012209450479601"
"1","jumping","11.426204897959979","16","54","0","50","13.03982280335977","11","51","2","70","-0.007260009737229694","-0.001075318200277647","-0.003421263626664356","-0.003718352304727649","-0.009792768454428917","-0.0021704912462092345","-0.24769718331685417","-0.08206273310497333","-0.016608677806210045"
"1","jumping","12.523322711069728","12","59","0","43","14.049673841057844","12","52","0","50","-0.004990112129958714","0.0019799235116296403","-0.0022930827038345506","-0.00014845637975025218","-0.010637950778918543","-0.0006856908519998796","-0.22152915036443546","-0.07063259791325854","-0.006582626910537039"
"1","jumping","10.909578199186498","17","66","1","80","12.257695237803286","16","61","0","56","5.877538599772758e-05","0.0014408259358396189","-0.0017180357079293227","-0.0007214699224371488","-0.015552955806562586","0.0024740319979133156","-0.20423908944951877","-0.06944189132832092","-0.006419323189757259"
"1","jumping","11.744381572317847","13","59","0","74","13.853386737761092","13","59","0","65","0.0033239299793179173","-0.003938445803594207","-0.0058546057697773605","0.0052722282198715675","-0.017024449610580767","-0.0016917690403593655","-0.27525205458529367","-0.08524286713116007","-0.014661911792959"
"1","jumping","12.475059863603198","9","65","0","76","13.923212109766025","14","51","0","55","-0.006402615963032907","0.00377245517837777","-0.0003202891503978511","-0.0015861087909878236","-0.010258027316571447","0.004035825759818927","-0.23123779876369116","-0.07299164160098309","-0.006671143018597813"
"1","jumping","10.494727705947756","16","43","0","47","11.805276408023397","16","58","0","62","0.0040673021820913525","-0.00042660095389258397","-0.006096862740297447","0.002899752879384729","-0.015358559774605419","0.001431667045915007","-0.22816753957447442","-0.06427671510260884","-0.013879256810903132"
"1","jumping","12.560599789971613","16","65","0","48","13.784502006020375","18","46","0","70","-0.004313579615546399","0.0005562804911182817","-0.009125660701228116","-0.0025442229436463356","0.002373248868340149","-0.00024001503480150553","-0.2336680816119461","-0.06874852709176447","-0.014796451047308394"
"1","standing","1.8842057908224457","0","0","0","0","1.6203399238777494","0","0","0","0","0.002111266693286658","-0.0012423744147527307","-0.00027394621353597786","0.0004534658377086427","-0.005828553334445194","0.0002868322729048382","-0.33937752791227466","0.11387647927958908","0.0313792776609647"
"1","standing","1.8427456872332124","0","0","0","0","1.5680684651637835","0","0","0","0","0.0020334670398926857","-0.001232934966431592","-0.00010486980134514566","0.00046038377123030583","-0.005931272686729818","0.00033095107530872536","-0.3399458384944003","0.11306433356774749","0.030088341482326447"
"1","standing","1.875608577922263","0","0","0","0","1.5950401690533529","0","0","0","0","0.0020965355574898196","-0.0012833646966124166","-0.00019988048812803232","0.0003037451816027484","-0.006019322085385712","0.00013283097621070352","-0.34091059558380626","0.11299834385925576","0.031087906690782343"
"1","standing","1.8494563865414468","0","0","0","0","1.5582047426322838","0","0","0","0","0.002081061125167806","-0.0012908422154924515","-0.00011214692388012447","0.000456072193424219","-0.006045735469004242","0.00024050209416148514","-0.33831558179999904","0.11365873171129695","0.03097611751442789"
"1","standing","1.8033402660093694","0","0","0","0","1.521374847020374","0","0","0","0","0.002022009489828476","-0.0013326036411561793","-0.00020189452204110735","0.0003706890122495039","-0.005795613908416901","0.0002908210987954731","-0.3416782997002373","0.11329940046616906","0.0305330793576126"
"1","standing","1.5816803021037749","0","1","0","0","1.26838945943372","0","0","0","1","0.0018829206089649836","-0.001468367995116993","-0.00036338319777107236","0.00045811976927228655","-0.005758682462900761","0.00011831724150861511","-0.3225000745233492","0.1273153665277065","0.03701998952796336"
"1","standing","1.8764286531529777","0","0","0","0","1.5437161626444509","0","0","0","0","0.002082359005628862","-0.0014782609059099683","-0.00021884528572543394","0.0004773659039645689","-0.00608455474723742","0.0002586008213225938","-0.3405509293260067","0.11767893240475343","0.03326929922680308"
"1","standing","1.770599069540512","0","0","0","0","1.4354672898875658","0","0","0","0","0.001963161972187768","-0.001472307393211629","-4.1865566542645106e-05","0.0003356129635435562","-0.006026984465237211","0.00030119262856318835","-0.3339287011346789","0.11638292197071924","0.031194988954448208"
"1","standing","1.8281277323245582","0","0","0","0","1.6183415049660335","0","0","0","0","0.0021022392992192628","-0.0010644894881970406","-0.00047272921289423454","0.0006603888389144215","-0.005862911506967724","0.0005388884039594333","-0.33660061907649086","0.1114607440734058","0.02980514223556181"
"1","standing","1.779178289598244","0","0","0","0","1.511486310425815","0","0","0","0","0.0020360897597561218","-0.0012666912047717871","-0.00038689898504326055","3.407208700533143e-05","-0.006018106290481733","0.00027684516149990954","-0.3321129828186541","0.11454727878255803","0.03173961797679259"
"1","standing","1.7027422710470688","0","0","0","0","1.3937534522988073","0","0","0","0","0.0019366035637028","-0.0013529853541450183","-0.00014718433994052356","0.0003011496086826856","-0.005746045854450012","0.00034494933993344017","-0.327868987849801","0.11445131534002134","0.03224959889184589"
"1","standing","1.7490785986467567","0","0","0","0","1.530889532308326","0","0","0","0","0.0020026991852832845","-0.0010594558636356345","-0.0003664116835484855","0.0009182774933149777","-0.005744315022019791","0.0006264503643720062","-0.33377979685193293","0.10941565414153927","0.02966197364128331"
"1","standing","1.7630666283348975","0","0","0","0","1.559871743147419","0","0","0","0","0.0020290419222376357","-0.001010754974709455","-0.0005724767620469208","-0.00019950290391138306","-0.006131073740756153","8.269544397713672e-05","-0.32649953656080716","0.11184119941314322","0.031385749665911525"
"1","standing","1.7227062322854567","0","0","0","0","1.4675923860123126","0","0","0","0","0.0019832925988047833","-0.001160975948269063","-0.0003133099198354151","0.0005552319362669355","-0.005891029875408288","0.00030370008470227564","-0.3304134009267469","0.1122898502748988","0.031231009911273533"
"1","standing","1.7660717799293544","0","0","0","0","1.5018570977557202","0","0","0","0","0.00200737463596495","-0.0011904169390075416","-0.00032715289205912247","0.0003032830617950223","-0.005815308828542455","0.00029947342421850247","-0.32526427745476705","0.1140718890281253","0.03241113752036745"
"1","standing","1.6666576457282882","0","0","0","0","1.3802479406495354","0","0","0","0","0.001904641813120324","-0.0012173371703391666","-0.00012508448955390173","0.0003594937748074937","-0.0059404303985813225","0.00025515852961945654","-0.32170628986637745","0.11407044838914739","0.03174125232147617"
"1","standing","1.6649322996108693","0","0","0","0","1.377225423359443","0","0","0","0","0.0019198582098610612","-0.0011919405297022736","5.912803185250906e-06","0.00037234070546228557","-0.005976765434471338","0.0002160633762747168","-0.32189041402438334","0.11378029947735235","0.031605993955466004"
"1","standing","1.5961623231409683","0","0","0","0","1.2984098829704933","0","0","0","0","0.0018697839019838022","-0.0012149373176386562","8.861376095307112e-05","0.0004321906119606019","-0.005899802745093336","0.00020814882346713667","-0.31780702614492856","0.11329540045025255","0.029947330223030207"
"1","standing","1.68874552827278","0","0","0","0","1.4022774176010167","0","0","0","0","0.0019365188356014853","-0.0012587283971185175","-0.00021132115903130407","0.0004290863221522006","-0.006046903397967115","0.00015775604157160396","-0.32568368375414714","0.11340883625782845","0.0313711713113343"
"1","standing","1.5043756525868626","0","2","0","0","1.240507848648526","0","2","0","0","0.001779825766051104","-0.00108620075946871","7.278401614489041e-05","0.0001938253641369642","-0.006054322618837819","0.00014915613683440904","-0.315841623359048","0.11813365189223991","0.031818720259476185"
"1","standing","1.6988928796760325","0","0","0","0","1.4047357272670173","0","0","0","0","0.0019390683811956054","-0.0013289544191567705","-0.0001475296501028145","0.0004639790633344165","-0.005803145135589783","0.0002676958103148931","-0.3353583382864589","0.11428473420223992","0.03097003775220511"
"1","standing","1.7720204512788817","0","0","0","0","1.5011174709148454","0","0","0","0","0.00200849535766871","-0.0013099130671118113","-0.00040421240700807886","0.00034248006388636943","-0.005999699921490629","0.00026917523855955793","-0.3350521705733583","0.11516698573393844","0.03255849003703583"
"1","standing","1.7135696993333382","0","0","0","0","1.4159872161852392","0","0","0","0","0.0019369039633347332","-0.0013371116747089033","-0.00022208112282039473","0.0003124442018833571","-0.005868848798301935","0.0002764190007391434","-0.3302068742531483","0.11536813693012281","0.03248697111368391"
"1","standing","1.6101711948884831","0","0","0","0","1.1979922802962526","0","0","0","0","0.0018114601580603183","-0.0016850274946540306","0.00019002672945307486","0.0003502617763486411","-0.005851149887920306","0.0001843304170294109","-0.32547247595788725","0.12035586653946216","0.0315538910469546"
"1","standing","1.735372886410139","0","0","0","0","1.3724651873737508","0","0","0","0","0.0019307573247120565","-0.001547222185631678","-0.00010908869847150913","0.00040108263200366444","-0.005846918538726945","0.00036214041262685754","-0.3295235417999198","0.117503195557717","0.033686841606555044"
"1","standing","1.6659341678960007","0","0","0","0","1.2985987177841267","0","0","0","0","0.0019357601339669802","-0.0015228642624032483","7.120533738857947e-05","0.0002904642434285337","-0.006031928059634152","0.00026078210430537736","-0.3270439957084216","0.11763100081561063","0.03335265080566381"
"1","standing","1.6127040303062299","0","0","0","0","1.2394707525045325","0","0","0","0","0.0018901533077954344","-0.0014678620981903763","0.00033322470589288605","0.0004040883362530846","-0.005931033357024311","5.209632475136397e-05","-0.3288058811138426","0.1158117851334498","0.03236844843723326"
"1","standing","1.6934526883771641","0","0","0","0","1.3358555601142723","0","0","0","0","0.0019672982440428824","-0.001498164808890915","2.3873888229581662e-05","0.00031964133278885475","-0.006131948730159488","0.0002509804068077524","-0.3269912773508324","0.11808037991245394","0.03427867050336026"
"1","standing","1.589440516709699","0","0","0","0","1.2166411177093848","0","0","0","0","0.0018836716080448228","-0.0014797952992657486","0.00030072011508986514","0.0004822189321453747","-0.0058562801594875475","0.0002545188031015864","-0.3265213817998926","0.11693538854900076","0.03264033801878775"
"1","standing","1.6092622877468155","0","0","0","0","1.229702139400964","0","0","0","0","0.0019094250995672986","-0.0015020620766074634","0.0003001781929212937","0.00047898447859113065","-0.005748991524465391","0.0001636960818794147","-0.3291908477250729","0.11628305877651722","0.0330227746747372"
"1","standing","1.6659044446542834","0","0","0","0","1.2957563880409055","0","0","0","0","0.0019383135308384326","-0.0015059177956276747","0.00018533117212661096","0.0003685401551435764","-0.006098260680812374","0.00032052615410173356","-0.3271282559163222","0.11694738331968463","0.033272241047233454"
"1","standing","1.6346935323785299","0","0","0","0","1.3003811852676563","0","0","0","0","0.0019083467419141959","-0.0013674214486878201","0.0001430538080702357","0.00029922642008286475","-0.005989137822927212","0.00018301795837666365","-0.3270397604069659","0.11446066630071282","0.032234628294544626"
"1","standing","1.666952083455877","0","0","0","0","1.334153580465541","0","0","0","0","0.001928130753571285","-0.00138823900750125","5.3745695570350586e-05","0.0002784718493181957","-0.005940521343869416","0.00028428404512121285","-0.32982045872299937","0.11533556687967811","0.03353340932766389"
"1","standing","1.7025119727586162","0","0","0","0","1.3749803487955197","0","0","0","0","0.0019765259045315684","-0.0014104712994250034","-5.669159879775499e-05","0.0004191141618013062","-0.0057975649241761955","0.00010769234509269929","-0.3300156169558494","0.1161158443908334","0.034531667060372945"
"1","standing","1.46586103002678","0","0","0","0","1.0818423416021363","0","4","0","0","0.0017725815133886593","-0.0014718663122512995","0.0005575573528572073","0.0006597776854687026","-0.006336642640685201","-1.1304553258674944e-05","-0.3150519625482299","0.11901514880352147","0.033471696472413257"
"1","standing","1.4814171334773942","0","0","0","0","1.046253744123629","0","4","0","0","0.0017810658773521721","-0.00168593529212033","0.00045082181647289544","-3.1411059949168827e-05","-0.005646043372982299","0.0008069969139207063","-0.310500239492056","0.1207443166339668","0.03322033426008407"
"1","standing","1.5244187617479208","0","0","0","0","1.1576696746508577","0","0","0","0","0.0017873896747321472","-0.001467052729585701","0.00018064718021228138","0.0002851521762387195","-0.005802144737420767","0.0003886458645903263","-0.312744949263386","0.11626256792981","0.033515366162357535"
"1","standing","1.5611514168355562","0","0","0","0","1.2458534513812327","0","0","0","0","0.001815908383379362","-0.0013379925070712792","-6.291048612245935e-05","0.0004681262035089209","-0.0058662085129907865","0.00014041256058788974","-0.3239323866023643","0.11769518049051476","0.03413850910329944"
"1","standing","1.6176322507919816","0","0","0","0","1.2726408499491508","0","0","0","0","0.0018337744589248628","-0.0014233838032730755","0.00012712988776324852","0.00029425863214980666","-0.005855054791395353","0.00043455182407979565","-0.32336808841109094","0.1154716043603024","0.03160579783410397"
"1","standing","1.6082081900232974","0","0","0","0","1.2794680498646698","0","0","0","0","0.0018617077734175357","-0.0013775788584816878","2.7740040285853723e-05","0.00017762806487615633","-0.00569976044672385","0.0001373372136855945","-0.32510188708054527","0.11492018791812568","0.032102573244114224"
"1","standing","1.6099277366874705","0","0","0","0","1.2734549711310799","0","0","0","0","0.0018715208280607654","-0.0014394739514171128","-6.20629066331997e-05","0.00047182893846832793","-0.005829475232470803","0.0004240104124598388","-0.3274019901366991","0.11551376811646794","0.03304670148090426"
"1","standing","1.571035053008572","0","0","0","0","1.2325814531664565","0","0","0","0","0.0018177762528856281","-0.0014181258157514416","4.5917563757266206e-05","0.0004315844648128009","-0.005968833090712026","0.00025944440606315397","-0.32183045107219965","0.11590694646197676","0.032833452186595384"
"1","standing","1.6032819310376365","0","0","0","0","1.2731309990456823","0","0","0","0","0.0018589541101247946","-0.0014047899306876813","-2.590116729318815e-05","0.0003533745383535177","-0.005984965827500819","0.00040903459911965326","-0.3279208145649781","0.11545117156131962","0.03328440057167901"
"1","standing","1.616233732079018","0","0","0","0","1.3065592233082435","0","0","0","0","0.0018722872322499346","-0.001350125141889077","-0.0001291646017346556","0.00044618706563711317","-0.0058454155481763685","0.0002970611019166706","-0.3253801909682818","0.11582505695407007","0.03390322884265637"
