"AccX","AccY","AccZ","GyroX","GyroY","GyroZ","MagX","MagY","MagZ"
"-0.03199238667897512","0.20626227123718174","0.08339039560563634","-0.08231778682815692","0.26497119411841313","-0.35919674485295305","0.11271655853955834","0.07297806205069433","-0.5792852929162172"
"-0.22251949270063107","0.048872965847017884","0.043655364680885385","0.09913331009753389","0.3052688260198159","-0.08182938872656041","0.1149527415254377","0.07714891114588564","-0.5426904593856331"
"-0.17568253153007676","0.026705458045586366","0.0869481497175992","0.07978039176698604","0.19942037955879793","0.006731542238839208","0.1216542139546395","0.06500835850934239","-0.5172120992415057"
"-0.16298626565820068","-0.052405636270042674","0.14407551574397434","0.029929139489020613","-0.04594742357418789","0.02615209215936815","0.1149527415254377","0.06894248373696878","-0.5359758110313975"
"-0.22489874383374045","-0.07693084432318714","0.04257787343554805","-0.11407522630551377","-0.23865965435600742","-0.005920019327646451","0.11048037555367891","0.08112812663400047","-0.561230349563717"
"-0.2034647041498776","-0.033223694548225914","0.013383959693955642","-0.05130648396113447","-0.11015498373708965","0.03203466537181053","0.10600800958192018","0.07695727753880924","-0.570313776642919"
"-0.17092402926385808","-0.015220602952265627","-0.03222644802140827","-0.011061740541224116","-0.1213487703763682","0.10141679600075416","0.11048037555367891","0.048302416998333104","-0.5844984712912418"
"-0.1875787871956235","0.04780943801608215","-0.05654115612373733","-0.022067255543656152","-0.1131101434098592","0.07812825273505766","0.1149527415254377","0.03201356039684302","-0.5867833169117803"
"0.04975411076776878","-0.03569671709485961","0.08590115350750727","-0.013579951601102635","-0.1740043427275345","0.09319731014227305","0.1216542139546395","0.0035165157680767723","-0.6095758177142133"
"0.4323771739949214","0.28340007295083364","0.4778233464813363","-0.09523527689457079","-0.2166302822499072","0.03034241828329971","0.11718892451131707","-0.0007557864132137023","-0.6215129703439656"
"0.24820859065214282","0.19082189730612678","-0.23434754162789276","-0.07364394873301983","-0.12421437975602351","0.0915856462484532","0.1283556863838413","-0.025070709381666372","-0.6267914300224342"
"0.2640945076063969","0.011508542292697462","0.13673637726158236","0.11405604230422141","0.3933863144442167","-0.2602405817724155","0.11718892451131707","0.04027635063137052","-0.5961558469062342"
"-0.05502644677549661","0.18254431924848244","0.059838063384442176","-0.05452419809320146","0.3094776897961847","-0.2070556732763611","0.11048037555367891","0.08939091686852806","-0.5646809327457547"
"-0.21616097002175372","0.017402792921979843","0.08746656531677093","0.10006598086045188","0.2987316546224772","0.029375419947007812","0.11942510749719644","0.06500835850934239","-0.5203269500058317"
"-0.15900699411243266","-0.04385897285758324","0.1357910311689751","0.07590980810087648","0.1368247246719523","0.0228481811770375","0.12388332041208253","0.048651866517119384","-0.5073452965209762"
"-0.1637758861215907","-0.02853392122144907","0.09592385509149409","-0.01311361621964365","-0.13693052137824396","0.03308224690279342","0.11718892451131707","0.05258599174474577","-0.5290373410653539"
