"AccX","AccY","AccZ","GyroX","GyroY","GyroZ","MagX","MagY","MagZ"
"0.0008178691190468269","-0.012861654730427587","-0.025899557098699566","-0.02135409304634472","-0.11273235289138035","0.2692168093283292","0.5541787941747779","0.4942196233198779","0.6912069154910739"
"0.01756226014145423","-0.002138974922875803","-0.03819606849989829","0.056764372200992806","-0.032868030163816495","0.2427395092146605","0.5689466216177382","0.45725377701966136","0.6877584482087947"
"-0.03158388989866786","-0.026579995543983374","-0.03084996654254796","-0.009272548323099523","-0.03246834955562041","0.07339642513293944","0.5670240176676168","0.4218710504753427","0.7000977505695568"
"-0.055144078980279565","-0.014390646755683445","-0.010963653428315089","-0.022371719372942075","-0.0024353434710038847","-0.045033067831947854","0.5439806340915259","0.4085860371904326","0.7095769497341158"
"-0.06822879371747215","0.011118175361322919","-0.006054135977369569","-0.014489688402409887","-0.05005908291035804","0.04252403881341791","0.5399682432390989","0.4007364017341054","0.7055401183657606"
"-0.0308906599788166","-0.00022752714782428777","-0.015408076091294541","-0.06624614411815924","-0.021370631111277773","0.0017953501151940165","0.5499434927194383","0.3949184366311806","0.694720756560695"
"-0.030534416825559695","-0.004888044416110963","-0.013722830323175936","-0.012842423837785411","-0.013220975979365867","-0.022625651521269257","0.5741850207861846","0.3880318656930245","0.6964368184784169"
"-0.02194606837406903","-0.0032708652828766925","0.012827431957709256","0.04398483401816097","-0.019436368431373162","-0.01257859609133551","0.6269033783750173","0.3806835514927317","0.6814498777303124"
"0.002932220374593179","-0.007577699273582104","0.007996807139535959","0.0832457626829103","-0.015449853526749152","-0.03722092951243367","0.6780334979180974","0.40110579634381494","0.6424544135809369"
"0.02276918709500372","-0.005971426673136684","0.008261572467321258","0.07322450210244498","-0.015434297095891218","-0.07821342045835288","0.7206651507251343","0.4302483925169692","0.5998307042340925"
"0.01871668052187321","-0.018002267184905333","0.02162829754136197","0.001366797500199759","-0.03546954406267361","-0.19989008368465985","0.7427054365881186","0.4733224425420253","0.550800363727753"
"0.010893773440218319","-0.03867274361329635","0.01722228856868522","-0.07311439976049179","-0.0012777056854682955","-0.33473744422690455","0.7390831392907887","0.5122276105432167","0.5306325503328121"
"0.019374286126398785","-0.05921130293081271","0.023282771052195072","-0.05503877603119634","0.010400387294727927","-0.527140776308633","0.7111357224506202","0.5615945615979671","0.5237356157682537"
"0.022145280167137585","-0.034357911498545786","0.002377875569290516","0.08758872612593835","-0.0085289171029083","-0.6485092253173015","0.6434266268159146","0.6626503726827846","0.4668767642277354"
"0.044899589466922185","0.04044532267183508","-0.01923292310423039","0.03533837986568148","-0.2475539558944327","-0.5469684153488413","0.5715936850273255","0.7583367692621819","0.3467851168808745"
"0.03704105806994162","-0.0003874896287274145","-0.03099866469855842","-0.14575867078547122","0.009733614735186445","-0.4820735477925167","0.4539804781655588","0.8265296527474848","0.33294221741125124"
"-0.009313878723446023","-0.0422718994336167","0.0035098402819201792","-0.1263592663569597","0.03135370301183376","-0.4762004894721612","0.3410483939649573","0.8479809254399018","0.3905365240593647"
"-0.014262770095717522","-0.0768705375920728","0.012556677398640203","0.04622322683683537","-0.03304513414589139","-0.4960523973484042","0.2547541268124129","0.8896829383431797","0.3654656766137897"
"-0.0022179002383018375","-0.027283207229512052","0.020202653970611637","0.04480317117767634","-0.058739571329083654","-0.5631314601478361","0.12666412161375348","0.9575855832065682","0.3099796746074489"
"0.01439939863213284","-0.05981583646253752","0.02834532368870136","-0.04245371326744934","-0.04298210351852685","-0.5547344428798899","-0.04559004678696678","1.0193932170097497","0.2987517266314972"
"0.00898546552196109","-0.07101424884316483","0.05802196469970657","-0.009398668520624834","-0.1226142764317493","-0.4566398076283326","-0.23105166841025931","1.0765966108561946","0.28824289031630507"
"0.03055165576466728","-0.06402575811903344","0.03754911997009909","0.03481079308519392","-0.1645735604011724","-0.4236341906213762","-0.38159991685236416","1.1273487916973557","0.24581530233148596"
"0.03597521706817029","-0.03786981505655534","-0.025992493446206105","0.04503230558234065","-0.13915435237931276","-0.284452415963365","-0.5203060395147363","1.1715442182161728","0.20137747038590695"
"0.02541886589976855","-0.04840448701317552","-0.05050290616193107","-0.014435774424841815","0.013481278593714827","0.08671758923229121","-0.5493958731948322","1.1768080914045334","0.17583266298210412"
